model,model_size,checkpoint,step,tokens,word1,word2,phrase_AB,phrase_BA,overall_freq,rel_freq,layer,n_sentences_AB,n_sentences_BA,norm_AB,norm_BA,sum_sigma,self_sim_AB,self_sim_BA,self_sim_ratio,procrustes_dist,rotation_cost
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,brick,glass,brick and glass,glass and brick,1,1.0,24,500,500,105.2048110961914,97.50788879394533,10155.263671875,-0.0443580970168113,-0.038107369095087,0.8590848493938921,0.1670471578836441,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,gas,light,gas and light,light and gas,1,1.0,24,500,500,99.28998565673828,100.20801544189452,9759.0830078125,-0.0395066104829311,-0.0402470789849758,1.0187429013269715,0.1950379908084869,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,dentist,doctor,dentist and doctor,doctor and dentist,5,0.6,24,500,500,70.70707702636719,73.29513549804688,5157.7197265625,-0.020037280395627,-0.0215317700058221,1.0745854517522908,0.1023055911064148,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,bourbon,water,bourbon and water,water and bourbon,2,1.0,24,500,500,112.52273559570312,110.89469146728516,12268.57421875,-0.0507416538894176,-0.0492891073226928,0.9713736850223617,0.1852115541696548,1601.6783447265625
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,habitat,habits,habitat and habits,habits and habitat,0,,24,500,500,82.7916259765625,83.52812194824219,6832.0927734375,-0.0274702589958906,-0.02796371281147,1.017963202154491,0.1548120230436325,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,cuts,wounds,cuts and wounds,wounds and cuts,0,,24,500,500,116.41838836669922,116.9472885131836,13363.83203125,-0.0543146096169948,-0.0548163019120693,1.0092367835949148,0.1916320472955703,1708.326171875
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,palm,pine,palm and pine,pine and palm,4,1.0,24,500,500,99.53964233398438,98.37833404541016,9528.1904296875,-0.0397059395909309,-0.0387907624244689,0.9769511268114917,0.2340246886014938,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,fish,vegetable,fish and vegetable,vegetable and fish,0,,24,500,500,109.64747619628906,112.7782211303711,12124.826171875,-0.0481809750199317,-0.0509776622056961,1.058045466796954,0.1966474652290344,1002.5422973632812
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,initials,names,initials and names,names and initials,0,,24,500,500,104.01002502441406,101.86658477783205,10402.0234375,-0.0433541350066661,-0.0415903814136981,0.9593175231682792,0.1940741389989853,1893.6981201171875
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,fury,pain,fury and pain,pain and fury,2,0.5,24,500,500,93.01683807373048,96.88656616210938,8873.9169921875,-0.034674409776926,-0.0376232713460922,1.0850443190853818,0.1761617511510849,225.7471923828125
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,gentleness,sweetness,gentleness and sweetness,sweetness and gentleness,1,1.0,24,500,500,91.5582046508789,98.09385681152344,8801.263671875,-0.0335942097008228,-0.0385667495429515,1.148017765156921,0.2045939564704895,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,statesmen,warriors,statesmen and warriors,warriors and statesmen,1,0.0,24,500,500,106.50519561767578,107.45854949951172,11227.208984375,-0.0454583764076232,-0.0462819226086139,1.0181164895465245,0.1943754255771637,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,experiences,reactions,experiences and reactions,reactions and experiences,0,,24,500,500,104.5631103515625,103.35386657714844,10606.841796875,-0.0438155122101306,-0.0428137145936489,0.9771360058127962,0.1939403116703033,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,bitterness,disappointment,bitterness and disappointment,disappointment and bitterness,0,,24,500,500,79.64817810058594,78.96267700195312,6236.44775390625,-0.025424150750041,-0.0249903965741395,0.9829392855570322,0.1304112523794174,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,action,mind,action and mind,mind and action,0,,24,500,500,120.6380844116211,122.61949157714844,14587.9404296875,-0.0583245269954204,-0.0602626837790012,1.0332305615394526,0.1657766252756118,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,comedy,satire,comedy and satire,satire and comedy,0,,24,500,500,113.50657653808594,117.32513427734376,13141.0703125,-0.0516335517168045,-0.0551710911095142,1.0685124163472646,0.1632364392280578,1742.096923828125
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,enthusiasm,warmth,enthusiasm and warmth,warmth and enthusiasm,2,0.0,24,500,500,85.73271942138672,83.62110137939453,7127.79443359375,-0.0294573735445737,-0.0280260033905506,0.9514087652160408,0.1115427389740943,616.5662841796875
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,body,breath,body and breath,breath and body,0,,24,500,500,109.5438232421875,108.89549255371094,11725.6728515625,-0.0480883568525314,-0.0475279651582241,0.988346624193756,0.185201495885849,859.566650390625
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,beauty,brains,beauty and brains,brains and beauty,2,1.0,24,500,500,109.53726196289062,110.3893051147461,11850.5634765625,-0.0480841808021068,-0.0488408729434013,1.0157368208976814,0.1991059929132461,992.704345703125
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,hotels,pensions,hotels and pensions,pensions and hotels,0,,24,500,500,110.6814193725586,113.50270080566406,12321.6748046875,-0.0490937046706676,-0.0516347214579582,1.0517585055830747,0.1950039267539978,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,comb,wattles,comb and wattles,wattles and comb,3,0.6666666666666666,24,500,500,104.31188201904295,106.94054412841795,10968.8251953125,-0.0436060428619384,-0.045836791396141,1.0511568669797755,0.1821883022785186,685.2610473632812
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,imagination,originality,imagination and originality,originality and imagination,0,,24,500,500,94.74295043945312,92.62699127197266,8662.482421875,-0.0359739698469638,-0.0343878120183944,0.955908179294166,0.1640924662351608,1041.7265625
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,ears,hair,ears and hair,hair and ears,4,0.5,24,500,500,112.03987121582033,115.20049285888672,12730.3017578125,-0.0503059327602386,-0.0531909950077533,1.0573503380061575,0.1654959470033645,225.0583953857422
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,brush,logs,brush and logs,logs and brush,0,,24,500,500,108.24405670166016,110.09029388427734,11664.2548828125,-0.0469558462500572,-0.0485766381025314,1.0345173600714783,0.2047585695981979,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,importance,validity,importance and validity,validity and importance,0,,24,500,500,77.4173812866211,77.53099822998047,5938.181640625,-0.0240196343511343,-0.0240924060344696,1.003029674901436,0.1460062265396118,863.6432495117188
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,money,papers,money and papers,papers and money,2,0.5,24,500,500,109.68380737304688,109.62718200683594,11859.9130859375,-0.0482128225266933,-0.0481688119471073,0.9990871602764666,0.1654121875762939,608.5049438476562
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,pies,puddings,pies and puddings,puddings and pies,4,0.25,24,500,500,99.94784545898438,99.1725616455078,9682.015625,-0.0400322414934635,-0.0394196212291717,0.9846968283204478,0.2164390534162521,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,eloquence,force,eloquence and force,force and eloquence,0,,24,500,500,90.61764526367188,89.13233184814453,7983.21728515625,-0.0329089350998401,-0.0318419709801673,0.9675782848507316,0.1545229703187942,825.0440063476562
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,soil,topography,soil and topography,topography and soil,0,,24,500,500,107.02191162109376,107.109619140625,11265.625,-0.045900821685791,-0.0459818392992019,1.0017650580193431,0.1855327934026718,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,blossom,leaf,blossom and leaf,leaf and blossom,3,0.0,24,500,500,102.61129760742188,100.4324951171875,10158.0595703125,-0.0421968922019004,-0.0404275953769683,0.9580704470730568,0.1723575741052627,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,desolation,misery,desolation and misery,misery and desolation,0,,24,500,500,92.55706024169922,93.4984359741211,8442.3525390625,-0.0343310758471488,-0.0350379049777984,1.0205886099753052,0.2202472984790802,472.1961059570313
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,organizations,states,organizations and states,states and organizations,0,,24,500,500,95.72483825683594,94.68817138671876,8861.4453125,-0.0367218367755413,-0.0359352678060531,0.97858034786506,0.2128511071205139,1071.969970703125
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,boots,jacket,boots and jacket,jacket and boots,3,0.3333333333333333,24,500,500,97.26961517333984,96.6499481201172,9308.6884765625,-0.0379175208508968,-0.037439726293087,0.9873991087210404,0.1408101469278335,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,confusions,contradictions,confusions and contradictions,contradictions and confusions,0,,24,500,500,85.15521240234375,84.31912994384766,7050.05322265625,-0.0290599185973405,-0.0284958537667989,0.9805895935787916,0.1916069388389587,994.8681640625
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,flames,sparks,flames and sparks,sparks and flames,1,1.0,24,500,500,90.26256561279295,90.2985382080078,7975.32958984375,-0.0326493866741657,-0.0326806679368019,1.0009580964858042,0.207329973578453,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,danger,threat,danger and threat,threat and danger,0,,24,500,500,104.30309295654295,104.55059814453124,10725.6923828125,-0.0435970909893512,-0.0438109263777732,1.004904808636756,0.1811195611953735,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,determination,faith,determination and faith,faith and determination,0,,24,500,500,81.78361511230469,80.00044250488281,6489.04248046875,-0.026805855333805,-0.0256515853106975,0.9569396309599616,0.1314252912998199,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,berlin,frankfurt,berlin and frankfurt,frankfurt and berlin,0,,24,500,500,110.45494842529295,111.9171905517578,12251.384765625,-0.0488958470523357,-0.05020222812891,1.0267176284966704,0.1334259808063507,1351.8109130859375
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,clothes,dishes,clothes and dishes,dishes and clothes,1,1.0,24,500,500,105.17925262451172,106.39202880859376,10958.064453125,-0.0443330258131027,-0.0453677885234355,1.0233406741668205,0.2028591781854629,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,comfort,companionship,comfort and companionship,companionship and comfort,0,,24,500,500,100.57981872558594,101.83907318115234,10014.052734375,-0.0405401848256588,-0.0415679179131984,1.0253509719296887,0.2104634195566177,770.0078125
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,background,interest,background and interest,interest and background,0,,24,500,500,97.98506927490234,99.01637268066406,9648.375,-0.038478560745716,-0.039295557886362,1.021232528577279,0.1052302792668342,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,glass,rubber,glass and rubber,rubber and glass,0,,24,500,500,106.29261779785156,109.08293151855467,11406.982421875,-0.0452765338122844,-0.0476917251944541,1.053343115711619,0.179465040564537,737.8989868164062
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,color,scent,color and scent,scent and color,2,1.0,24,500,500,90.5395965576172,94.47593688964844,8468.46484375,-0.0328530743718147,-0.0357743576169014,1.088919630839569,0.14443039894104,850.4867553710938
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,interest,payments,interest and payments,payments and interest,0,,24,500,500,111.39141845703124,113.4302978515625,12376.541015625,-0.049725916236639,-0.0515688620507717,1.0370620785620592,0.2013055682182312,1110.8291015625
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,gambling,vice,gambling and vice,vice and gambling,0,,24,500,500,114.62979888916016,112.6167221069336,12650.7333984375,-0.05265698954463,-0.0508317649364471,0.96533746756191,0.2026918679475784,1268.5091552734375
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,activities,places,activities and places,places and activities,1,0.0,24,500,500,102.42405700683594,102.52978515625,10310.416015625,-0.0420406050980091,-0.0421336963772773,1.0022143182537748,0.1906788945198059,599.8832397460938
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,elegance,purity,elegance and purity,purity and elegance,0,,24,500,500,86.78855895996094,87.85369110107422,7457.5078125,-0.0301845706999301,-0.0309349540621042,1.0248598321849172,0.2084935158491134,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,leaves,limbs,leaves and limbs,limbs and leaves,0,,24,500,500,115.25542449951172,125.22376251220705,14230.21875,-0.0532376132905483,-0.0628496557474136,1.1805498380328745,0.1793435662984848,1505.0074462890625
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,power,trade,power and trade,trade and power,1,0.0,24,500,500,109.53142547607422,108.99585723876952,11689.84765625,-0.0480762980878353,-0.0476156175136566,0.9904177194896114,0.204645350575447,498.7962951660156
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,games,races,games and races,races and games,1,0.0,24,500,500,101.9081573486328,104.36682891845705,10437.388671875,-0.0416197068989276,-0.0436570532619953,1.0489514827198392,0.1923322677612304,560.4072875976562
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,evenings,sundays,evenings and sundays,sundays and evenings,0,,24,500,500,102.4110107421875,101.9945297241211,10274.71875,-0.0420306734740734,-0.0416949279606342,0.992011893084552,0.1811730712652206,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,activity,nature,activity and nature,nature and activity,1,0.0,24,500,500,100.8749008178711,100.57505798339844,9950.75390625,-0.0407782346010208,-0.0405424498021602,0.9942178762477704,0.1962487995624542,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,sun,weather,sun and weather,weather and sun,1,1.0,24,500,500,81.509033203125,83.89361572265625,6793.75537109375,-0.0266266837716102,-0.0282089691609144,1.059424801183511,0.115782618522644,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,leather,paper,leather and paper,paper and leather,0,,24,500,500,94.48841094970705,94.50872802734376,8820.2861328125,-0.0357808209955692,-0.0357991941273212,1.0005134910614346,0.1567231863737106,429.1717529296875
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,rudder,stick,rudder and stick,stick and rudder,0,,24,500,500,112.64564514160156,110.6585693359375,12240.353515625,-0.0508518144488334,-0.0490794330835342,0.9651461529050732,0.1924759745597839,1590.2987060546875
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,contraction,dilatation,contraction and dilatation,dilatation and contraction,0,,24,500,500,93.34478759765624,100.06717681884766,9128.091796875,-0.0349193513393402,-0.0401340276002883,1.1493348547707218,0.2167658507823944,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,anguish,rage,anguish and rage,rage and anguish,1,0.0,24,500,500,83.28289031982422,79.7771987915039,6581.04541015625,-0.0277977902442216,-0.0255086198449134,0.9176491951627682,0.1474387794733047,93.8759994506836
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,shooting,yelling,shooting and yelling,yelling and shooting,0,,24,500,500,103.6601333618164,103.003662109375,10506.08203125,-0.0430613234639167,-0.0425240620970726,0.9875233429066718,0.1798055320978164,913.8980102539062
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,arches,piers,arches and piers,piers and arches,0,,24,500,500,105.62994384765624,112.2336654663086,11676.7158203125,-0.0447158105671405,-0.0504865571856498,1.129053830073024,0.1783444583415985,0.0
znhoughton/opt-babylm-350m-20eps-seed964,350m,step-48,48,39321600,investment,risk,investment and risk,risk and investment,0,,24,500,500,101.81022644042967,106.02603912353516,10522.3076171875,-0.0415383875370025,-0.0450561977922916,1.0846881755377578,0.2236371338367462,0.0
